date,time,HAP,東部小水力_2022,東部小水力_2023
06-02,07:10,76.74180769230769,89.74,55.86
06-02,07:20,76.96721266721266,89.74,56.78
06-02,07:30,76.91994601243765,89.74,56.59
06-02,07:40,77.15224244482172,89.74,57.51
06-02,07:50,76.96721266721266,89.74,56.78
06-02,08:00,76.91994601243765,89.74,56.59
06-02,08:10,76.91994601243765,89.74,56.59
06-02,08:20,76.91994601243765,89.74,56.59
06-02,08:30,76.91994601243765,89.74,56.59
06-02,08:40,77.05778322440086,89.74,57.14
06-02,08:50,76.96721266721266,89.74,56.78
06-02,09:00,76.8755094081423,89.74,56.41
06-02,09:10,76.96721266721266,89.74,56.78
06-02,09:20,76.96721266721266,89.74,56.78
06-02,09:30,76.69873469949113,89.74,55.68
06-02,09:40,77.01233265167008,89.74,56.96
06-02,09:50,77.10611613517372,89.74,57.33
06-02,10:00,77.05778322440086,89.74,57.14
06-02,10:10,76.91994601243765,89.74,56.59
06-02,10:20,77.01233265167008,89.74,56.96
06-02,10:30,76.48391141868511,89.74,54.76
06-02,10:40,75.79086821046667,89.74,51.47
06-02,10:50,75.22019070408238,89.74,48.17
06-02,11:00,74.89110676602967,89.74,45.79
06-02,11:10,74.89110676602967,89.74,45.79
06-02,11:20,75.08453244762391,89.74,47.25
06-02,11:30,75.19282436651419,89.74,47.99
06-02,11:40,75.520735651925,89.74,50.0
06-02,11:50,77.05778322440086,89.74,57.14
06-02,12:00,77.79241930094233,89.74,59.89
06-02,12:10,75.22019070408238,89.74,48.17
06-02,12:20,75.22019070408238,89.74,48.17
06-02,12:30,75.22019070408238,89.74,48.17
06-02,12:40,77.01233265167008,89.74,56.96
06-02,12:50,76.8314071384531,89.74,56.23
06-02,13:00,75.82566023056793,89.74,51.65
06-02,13:10,76.20009775171066,89.74,53.48
06-02,13:20,77.34264900662251,89.74,58.24
06-02,13:30,77.94820348914635,89.74,60.44
06-02,13:40,77.9998137802607,89.74,60.62
06-02,13:50,77.44118436130772,89.74,58.61
06-02,14:00,77.74206557377049,89.74,59.71
06-02,14:10,77.74206557377049,89.74,59.71
06-02,14:20,77.74206557377049,89.74,59.71
06-02,14:30,77.79241930094233,89.74,59.89
06-02,14:40,77.59014909335123,89.74,59.16
06-02,14:50,77.59014909335123,89.74,59.16
06-02,15:00,77.89690133333333,89.74,60.26
06-02,15:10,77.74206557377049,89.74,59.71
06-02,15:20,77.79241930094233,89.74,59.89
06-02,15:30,77.89690133333333,89.74,60.26
06-02,15:40,77.89690133333333,89.74,60.26
06-02,15:50,77.94820348914635,89.74,60.44
06-02,16:00,77.89690133333333,89.74,60.26
06-02,16:10,77.89690133333333,89.74,60.26
06-02,16:20,77.89690133333333,89.74,60.26
06-02,16:30,77.94820348914635,89.74,60.44
06-02,16:40,77.89690133333333,89.74,60.26
06-02,16:50,77.89690133333333,89.74,60.26
06-02,17:00,78.71066911090742,89.74,63.0
06-02,17:10,78.21520317670416,89.74,61.36
06-02,17:20,77.94820348914635,89.74,60.44
06-02,17:30,77.89690133333333,89.74,60.26
06-02,17:40,77.89690133333333,89.74,60.26
06-02,17:50,77.89690133333333,89.74,60.26
06-02,18:00,77.39041576673867,89.74,58.42
06-02,18:10,77.94820348914635,89.74,60.44
06-02,18:20,78.94224133437581,89.74,63.74
06-02,18:30,79.29546642515203,89.74,64.84
06-02,18:40,78.94224133437581,89.74,63.74
06-02,18:50,79.35427759110881,89.74,65.02
06-02,19:00,78.94224133437581,89.74,63.74
06-02,19:10,78.99931016530002,89.74,63.92
06-02,19:20,79.35427759110881,89.74,65.02
06-02,19:30,79.2336945398018,89.74,64.65
06-02,19:40,79.35427759110881,89.74,65.02
06-02,19:50,79.29546642515203,89.74,64.84
06-02,20:00,79.4133703369046,89.74,65.2
06-02,20:10,79.71976132426536,89.74,66.12
06-02,20:20,79.65589066615276,89.74,65.93
06-02,20:30,79.53571888481102,89.74,65.57
06-02,20:40,79.47274368231047,89.74,65.38
06-02,20:50,79.65589066615276,89.74,65.93
06-02,21:00,79.2336945398018,89.74,64.65
06-02,21:10,79.59566595922567,89.74,65.75
06-02,21:20,79.53571888481102,89.74,65.57
06-02,21:30,79.65589066615276,89.74,65.93
06-02,21:40,79.71976132426536,89.74,66.12
06-02,21:50,79.78055370417842,89.74,66.3
06-02,22:00,79.59566595922567,89.74,65.75
06-02,22:10,79.59566595922567,89.74,65.75
06-02,22:20,79.65589066615276,89.74,65.93
06-02,22:30,79.29546642515203,89.74,64.84
06-02,22:40,79.29546642515203,89.74,64.84
06-02,22:50,79.11752061286762,89.74,64.29
06-02,23:00,77.9998137802607,89.74,60.62
06-02,23:10,77.53835317060049,89.74,58.97
06-02,23:20,77.63954386906359,89.74,59.34
06-02,23:30,77.59014909335123,89.74,59.16
06-02,23:40,77.59014909335123,89.74,59.16
06-02,23:50,77.59014909335123,89.74,59.16
06-03,00:00,77.59014909335123,89.74,59.16
06-03,00:10,77.59014909335123,89.74,59.16
06-03,00:20,77.53835317060049,89.74,58.97
06-03,00:30,77.59014909335123,89.74,59.16
06-03,00:40,77.59014909335123,89.74,59.16
06-03,00:50,77.59014909335123,89.74,59.16
06-03,01:00,77.59014909335123,89.74,59.16
06-03,01:10,77.489609506497,89.74,58.79
06-03,01:20,77.53835317060049,89.74,58.97
06-03,01:30,77.53835317060049,89.74,58.97
06-03,01:40,77.2480829155941,89.74,57.88
06-03,01:50,77.10611613517372,89.74,57.33
06-03,02:00,77.05778322440086,89.74,57.14
06-03,02:10,77.05778322440086,89.74,57.14
06-03,02:20,77.05778322440086,89.74,57.14
06-03,02:30,77.01233265167008,89.74,56.96
06-03,02:40,76.91994601243765,89.74,56.59
06-03,02:50,76.96721266721266,89.74,56.78
06-03,03:00,77.01233265167008,89.74,56.96
06-03,03:10,77.01233265167008,89.74,56.96
06-03,03:20,77.05778322440086,89.74,57.14
06-03,03:30,77.01233265167008,89.74,56.96
06-03,03:40,77.05778322440086,89.74,57.14
06-03,03:50,77.05778322440086,89.74,57.14
06-03,04:00,77.10611613517372,89.74,57.33
06-03,04:10,77.10611613517372,89.74,57.33
06-03,04:20,77.05778322440086,89.74,57.14
06-03,04:30,77.05778322440086,89.74,57.14
06-03,04:40,77.05778322440086,89.74,57.14
06-03,04:50,77.05778322440086,89.74,57.14
06-03,05:00,77.01233265167008,89.74,56.96
06-03,05:10,77.01233265167008,89.74,56.96
06-03,05:20,77.01233265167008,89.74,56.96
06-03,05:30,77.01233265167008,89.74,56.96
06-03,05:40,77.01233265167008,89.74,56.96
06-03,05:50,76.96721266721266,89.74,56.78
06-03,06:00,76.96721266721266,89.74,56.78
06-03,06:10,77.01233265167008,89.74,56.96
06-03,06:20,77.01233265167008,89.74,56.96
06-03,06:30,76.96721266721266,89.74,56.78
06-03,06:40,76.96721266721266,89.74,56.78
06-03,06:50,76.91994601243765,89.74,56.59
06-03,07:00,76.69873469949113,89.74,55.68
06-03,07:10,76.96721266721266,89.74,56.78
06-03,07:20,76.91994601243765,89.74,56.59
06-03,07:30,76.91994601243765,89.74,56.59
06-03,07:40,76.8755094081423,89.74,56.41
06-03,07:50,76.91994601243765,89.74,56.59
06-03,08:00,76.74180769230769,89.74,55.86
06-03,08:10,76.91994601243765,89.74,56.59
06-03,08:20,76.78521882288379,89.74,56.04
06-03,08:30,76.8755094081423,89.74,56.41
06-03,08:40,76.78521882288379,89.74,56.04
06-03,08:50,76.74180769230769,89.74,55.86
06-03,09:00,76.74180769230769,89.74,55.86
06-03,09:10,76.74180769230769,89.74,55.86
06-03,09:20,77.29520433017592,89.74,58.06
06-03,09:30,77.34264900662251,89.74,58.24
06-03,09:40,77.489609506497,89.74,58.79
06-03,09:50,77.489609506497,89.74,58.79
06-03,10:00,77.68925365134665,89.74,59.52
06-03,10:10,78.15940958187,89.74,61.17
06-03,10:20,88.24625045548403,104.4,60.26
06-03,10:30,88.42863381047292,104.4,61.17
06-03,10:40,88.24625045548403,104.4,60.26
06-03,10:50,88.28168891045863,104.4,60.44
06-03,11:00,88.24625045548403,104.4,60.26
06-03,11:10,88.24625045548403,104.4,60.26
06-03,11:20,88.24625045548403,104.4,60.26
06-03,11:30,88.24625045548403,104.4,60.26
06-03,11:40,88.24625045548403,104.4,60.26
06-03,11:50,88.24625045548403,104.4,60.26
06-03,12:00,88.24625045548403,104.4,60.26
06-03,12:10,88.20918647777711,104.4,60.07
06-03,12:20,88.20918647777711,104.4,60.07
06-03,12:30,88.42863381047292,104.4,61.17
06-03,12:40,88.17439953740337,104.4,59.89
06-03,12:50,88.20918647777711,104.4,60.07
06-03,13:00,88.31744273421403,104.4,60.62
06-03,13:10,88.17439953740337,104.4,59.89
06-03,13:20,88.00159698843116,104.4,58.97
06-03,13:30,88.24625045548403,104.4,60.26
06-03,13:40,88.20918647777711,104.4,60.07
06-03,13:50,88.20918647777711,104.4,60.07
06-03,14:00,88.20918647777711,104.4,60.07
06-03,14:10,88.20918647777711,104.4,60.07
06-03,14:20,88.17439953740337,104.4,59.89
06-03,14:30,88.17439953740337,104.4,59.89
06-03,14:40,88.17439953740337,104.4,59.89
06-03,14:50,88.17439953740337,104.4,59.89
06-03,15:00,88.17439953740337,104.4,59.89
06-03,15:10,88.17439953740337,104.4,59.89
06-03,15:20,88.13993114374505,104.4,59.71
06-03,15:30,88.17439953740337,104.4,59.89
06-03,15:40,88.17439953740337,104.4,59.89
06-03,15:50,88.17439953740337,104.4,59.89
06-03,16:00,88.17439953740337,104.4,59.89
06-03,16:10,88.13993114374505,104.4,59.71
06-03,16:20,88.13993114374505,104.4,59.71
06-03,16:30,88.13993114374505,104.4,59.71
06-03,16:40,88.13993114374505,104.4,59.71
06-03,16:50,88.13993114374505,104.4,59.71
06-03,17:00,88.13993114374505,104.4,59.71
06-03,17:10,88.13993114374505,104.4,59.71
06-03,17:20,88.13993114374505,104.4,59.71
06-03,17:30,88.13993114374505,104.4,59.71
06-03,17:40,88.13993114374505,104.4,59.71
06-03,17:50,88.10389458272329,104.4,59.52
06-03,18:00,88.13993114374505,104.4,59.71
06-03,18:10,88.13993114374505,104.4,59.71
06-03,18:20,88.13993114374505,104.4,59.71
06-03,18:30,87.96877320914273,104.4,58.79
06-03,18:40,88.13993114374505,104.4,59.71
06-03,18:50,88.35552387869983,104.4,60.81
06-03,19:00,88.35552387869983,104.4,60.81
06-03,19:10,88.54273055622441,104.4,61.72
06-03,19:20,88.58069753457606,104.4,61.9
06-03,19:30,88.24625045548403,104.4,60.26
06-03,19:40,88.42863381047292,104.4,61.17
06-03,19:50,88.13993114374505,104.4,59.71
06-03,20:00,88.6211069733918,104.4,62.09
06-03,20:10,88.6211069733918,104.4,62.09
06-03,20:20,88.39192272809723,104.4,60.99
06-03,20:30,88.00159698843116,104.4,58.97
06-03,20:40,88.58069753457606,104.4,61.9
06-03,20:50,88.42863381047292,104.4,61.17
06-03,21:00,88.467722007722,104.4,61.36
06-03,21:10,88.42863381047292,104.4,61.17
06-03,21:20,88.42863381047292,104.4,61.17
06-03,21:30,88.39192272809723,104.4,60.99
06-03,21:40,88.17439953740337,104.4,59.89
06-03,21:50,88.39192272809723,104.4,60.99
06-03,22:00,88.24625045548403,104.4,60.26
06-03,22:10,88.42863381047292,104.4,61.17
06-03,22:20,88.42863381047292,104.4,61.17
06-03,22:30,88.42863381047292,104.4,61.17
06-03,22:40,88.00159698843116,104.4,58.97
06-03,22:50,88.00159698843116,104.4,58.97
06-03,23:00,88.20918647777711,104.4,60.07
06-03,23:10,88.20918647777711,104.4,60.07
06-03,23:20,88.20918647777711,104.4,60.07
06-03,23:30,88.20918647777711,104.4,60.07
06-03,23:40,88.20918647777711,104.4,60.07
06-03,23:50,88.20918647777711,104.4,60.07
06-04,00:00,88.20918647777711,104.4,60.07
06-04,00:10,88.10389458272329,104.4,59.52
06-04,00:20,88.28168891045863,104.4,60.44
06-04,00:30,88.13993114374505,104.4,59.71
06-04,00:40,88.17439953740337,104.4,59.89
06-04,00:50,88.35552387869983,104.4,60.81
06-04,01:00,88.24625045548403,104.4,60.26
06-04,01:10,87.90232403881588,104.4,58.42
06-04,01:20,88.28168891045863,104.4,60.44
06-04,01:30,88.35552387869983,104.4,60.81
06-04,01:40,88.39192272809723,104.4,60.99
06-04,01:50,88.39192272809723,104.4,60.99
06-04,02:00,88.77952637244348,104.4,62.82
06-04,02:10,88.24625045548403,104.4,60.26
06-04,02:20,89.15580564931604,104.4,64.47
06-04,02:30,88.86172265648308,104.4,63.19
06-04,02:40,88.86172265648308,104.4,63.19
06-04,02:50,89.02760456273765,104.4,63.92
06-04,03:00,89.11354614974213,104.4,64.29
06-04,03:10,88.86172265648308,104.4,63.19
06-04,03:20,88.86172265648308,104.4,63.19
06-04,03:30,88.77952637244348,104.4,62.82
06-04,03:40,88.81935483870967,104.4,63.0
06-04,03:50,88.81935483870967,104.4,63.0
06-04,04:00,88.81935483870967,104.4,63.0
06-04,04:10,88.81935483870967,104.4,63.0
06-04,04:20,88.81935483870967,104.4,63.0
06-04,04:30,88.77952637244348,104.4,62.82
06-04,04:40,88.50507171266723,104.4,61.54
06-04,04:50,89.06925816023738,104.4,64.1
06-04,05:00,88.98624717497323,104.4,63.74
06-04,05:10,88.77952637244348,104.4,62.82
06-04,05:20,88.86172265648308,104.4,63.19
06-04,05:30,88.90216904094892,104.4,63.37
06-04,05:40,88.94291455790413,104.4,63.55
06-04,05:50,89.15580564931604,104.4,64.47
06-04,06:00,88.98624717497323,104.4,63.74
06-04,06:10,89.02760456273765,104.4,63.92
06-04,06:20,88.65970420591587,104.4,62.27
06-04,06:30,88.6211069733918,104.4,62.09
06-04,06:40,87.93627446168946,104.4,58.61
06-04,06:50,87.90232403881588,104.4,58.42
06-04,07:00,87.74479710950528,104.4,57.51
06-04,07:10,87.74479710950528,104.4,57.51
06-04,07:20,87.77528595224875,104.4,57.69
06-04,07:30,87.74479710950528,104.4,57.51
06-04,07:40,87.68317196979076,104.4,57.14
06-04,07:50,87.68317196979076,104.4,57.14
06-04,08:00,87.77528595224875,104.4,57.69
06-04,08:10,87.74479710950528,104.4,57.51
06-04,08:20,87.48096593036315,104.4,55.86
06-04,08:30,87.83899790717716,104.4,58.06
06-04,08:40,87.48096593036315,104.4,55.86
06-04,08:50,87.50836200448767,104.4,56.04
06-04,09:00,87.42573081493526,104.4,55.49
06-04,09:10,87.5657490205833,104.4,56.41
06-04,09:20,87.37338995800164,104.4,55.13
06-04,09:30,87.39938701396281,104.4,55.31
06-04,09:40,87.39938701396281,104.4,55.31
06-04,09:50,87.27153652392947,104.4,54.4
06-04,10:00,87.39938701396281,104.4,55.31
06-04,10:10,87.22212270403332,104.4,54.03
06-04,10:20,77.4591782431405,91.58,53.11
06-04,10:30,77.53348131807527,91.58,53.48
06-04,10:40,77.68448110295631,91.58,54.21
06-04,10:50,77.24727696914826,91.58,52.01
06-04,11:00,77.42357829907965,91.58,52.93
06-04,11:10,77.42357829907965,91.58,52.93
06-04,11:20,77.4591782431405,91.58,53.11
06-04,11:30,77.4591782431405,91.58,53.11
06-04,11:40,77.42357829907965,91.58,52.93
06-04,11:50,77.42357829907965,91.58,52.93
06-04,12:00,77.42357829907965,91.58,52.93
06-04,12:10,78.7138191623943,91.58,58.61
06-04,12:20,78.7138191623943,91.58,58.61
06-04,12:30,78.7138191623943,91.58,58.61
06-04,12:40,78.7138191623943,91.58,58.61
06-04,12:50,78.7138191623943,91.58,58.61
06-04,13:00,78.7138191623943,91.58,58.61
06-04,13:10,78.7138191623943,91.58,58.61
06-04,13:20,78.7138191623943,91.58,58.61
06-04,13:30,78.7138191623943,91.58,58.61
06-04,13:40,78.7138191623943,91.58,58.61
06-04,13:50,78.7138191623943,91.58,58.61
06-04,14:00,78.7138191623943,91.58,58.61
06-04,14:10,78.7138191623943,91.58,58.61
06-04,14:20,78.7138191623943,91.58,58.61
06-04,14:30,78.7138191623943,91.58,58.61
06-04,14:40,78.7138191623943,91.58,58.61
06-04,14:50,78.7138191623943,91.58,58.61
06-04,15:00,78.7138191623943,91.58,58.61
06-04,15:10,78.7138191623943,91.58,58.61
06-04,15:20,78.7138191623943,91.58,58.61
06-04,15:30,78.7138191623943,91.58,58.61
06-04,15:40,78.7138191623943,91.58,58.61
06-04,15:50,78.7138191623943,91.58,58.61
06-04,16:00,78.7138191623943,91.58,58.61
06-04,16:10,78.7138191623943,91.58,58.61
06-04,16:20,78.7138191623943,91.58,58.61
06-04,16:30,78.7138191623943,91.58,58.61
06-04,16:40,78.7138191623943,91.58,58.61
06-04,16:50,78.7138191623943,91.58,58.61
06-04,17:00,78.7138191623943,91.58,58.61
06-04,17:10,78.7138191623943,91.58,58.61
06-04,17:20,78.7138191623943,91.58,58.61
06-04,17:30,78.7138191623943,91.58,58.61
06-04,17:40,78.7138191623943,91.58,58.61
06-04,17:50,78.7138191623943,91.58,58.61
06-04,18:00,78.7138191623943,91.58,58.61
06-04,18:10,78.7138191623943,91.58,58.61
06-04,18:20,78.7138191623943,91.58,58.61
06-04,18:30,78.7138191623943,91.58,58.61
06-04,18:40,78.7138191623943,91.58,58.61
06-04,18:50,78.7138191623943,91.58,58.61
06-04,19:00,78.7138191623943,91.58,58.61
06-04,19:10,78.7138191623943,91.58,58.61
06-04,19:20,78.7138191623943,91.58,58.61
06-04,19:30,78.7138191623943,91.58,58.61
06-04,19:40,78.7138191623943,91.58,58.61
06-04,19:50,78.7138191623943,91.58,58.61
06-04,20:00,78.7138191623943,91.58,58.61
06-04,20:10,78.7138191623943,91.58,58.61
06-04,20:20,78.7138191623943,91.58,58.61
06-04,20:30,78.7138191623943,91.58,58.61
06-04,20:40,78.7138191623943,91.58,58.61
06-04,20:50,78.7138191623943,91.58,58.61
06-04,21:00,78.7138191623943,91.58,58.61
06-04,21:10,78.7138191623943,91.58,58.61
06-04,21:20,78.7138191623943,91.58,58.61
06-04,21:30,78.7138191623943,91.58,58.61
06-04,21:40,78.7138191623943,91.58,58.61
06-04,21:50,78.7138191623943,91.58,58.61
06-04,22:00,78.7138191623943,91.58,58.61
06-04,22:10,78.7138191623943,91.58,58.61
06-04,22:20,78.7138191623943,91.58,58.61
06-04,22:30,78.7138191623943,91.58,58.61
06-04,22:40,78.7138191623943,91.58,58.61
06-04,22:50,78.7138191623943,91.58,58.61
06-04,23:00,78.7138191623943,91.58,58.61
06-04,23:10,78.7138191623943,91.58,58.61
06-04,23:20,78.7138191623943,91.58,58.61
06-04,23:30,78.7138191623943,91.58,58.61
06-04,23:40,78.7138191623943,91.58,58.61
06-04,23:50,78.7138191623943,91.58,58.61
06-05,00:00,78.7138191623943,91.58,58.61
06-05,00:10,78.7138191623943,91.58,58.61
06-05,00:20,78.7138191623943,91.58,58.61
06-05,00:30,78.7138191623943,91.58,58.61
06-05,00:40,78.7138191623943,91.58,58.61
06-05,00:50,78.7138191623943,91.58,58.61
06-05,01:00,78.7138191623943,91.58,58.61
06-05,01:10,78.7138191623943,91.58,58.61
06-05,01:20,78.7138191623943,91.58,58.61
06-05,01:30,78.7138191623943,91.58,58.61
06-05,01:40,78.7138191623943,91.58,58.61
06-05,01:50,78.7138191623943,91.58,58.61
06-05,02:00,78.7138191623943,91.58,58.61
06-05,02:10,78.7138191623943,91.58,58.61
06-05,02:20,78.7138191623943,91.58,58.61
06-05,02:30,78.7138191623943,91.58,58.61
06-05,02:40,78.7138191623943,91.58,58.61
06-05,02:50,78.7138191623943,91.58,58.61
06-05,03:00,78.7138191623943,91.58,58.61
06-05,03:10,78.7138191623943,91.58,58.61
06-05,03:20,78.7138191623943,91.58,58.61
06-05,03:30,78.7138191623943,91.58,58.61
06-05,03:40,78.7138191623943,91.58,58.61
06-05,03:50,78.7138191623943,91.58,58.61
06-05,04:00,78.7138191623943,91.58,58.61
06-05,04:10,78.7138191623943,91.58,58.61
06-05,04:20,78.7138191623943,91.58,58.61
06-05,04:30,78.7138191623943,91.58,58.61
06-05,04:40,78.7138191623943,91.58,58.61
06-05,04:50,78.7138191623943,91.58,58.61
06-05,05:00,78.7138191623943,91.58,58.61
06-05,05:10,78.7138191623943,91.58,58.61
06-05,05:20,78.7138191623943,91.58,58.61
06-05,05:30,78.7138191623943,91.58,58.61
06-05,05:40,78.7138191623943,91.58,58.61
06-05,05:50,78.7138191623943,91.58,58.61
06-05,06:00,78.7138191623943,91.58,58.61
06-05,06:10,78.7138191623943,91.58,58.61
06-05,06:20,78.7138191623943,91.58,58.61
06-05,06:30,78.7138191623943,91.58,58.61
06-05,06:40,78.7138191623943,91.58,58.61
06-05,06:50,78.7138191623943,91.58,58.61
06-05,07:00,78.7138191623943,91.58,58.61
06-05,07:10,78.7138191623943,91.58,58.61
06-05,07:20,78.7138191623943,91.58,58.61
06-05,07:30,78.7138191623943,91.58,58.61
06-05,07:40,78.7138191623943,91.58,58.61
06-05,07:50,78.7138191623943,91.58,58.61
06-05,08:00,78.7138191623943,91.58,58.61
06-05,08:10,78.7138191623943,91.58,58.61
06-05,08:20,78.7138191623943,91.58,58.61
06-05,08:30,78.7138191623943,91.58,58.61
06-05,08:40,78.7138191623943,91.58,58.61
06-05,08:50,78.7138191623943,91.58,58.61
06-05,09:00,78.7138191623943,91.58,58.61
06-05,09:10,78.7138191623943,91.58,58.61
06-05,09:20,78.7138191623943,91.58,58.61
06-05,09:30,78.7138191623943,91.58,58.61
06-05,09:40,78.7138191623943,91.58,58.61
06-05,09:50,78.7138191623943,91.58,58.61
06-05,10:00,78.7138191623943,91.58,58.61
06-05,10:10,78.7138191623943,91.58,58.61
06-05,10:20,78.7138191623943,91.58,58.61
06-05,10:30,78.7138191623943,91.58,58.61
06-05,10:40,78.7138191623943,91.58,58.61
06-05,10:50,78.7138191623943,91.58,58.61
06-05,11:00,78.7138191623943,91.58,58.61
06-05,11:10,78.7138191623943,91.58,58.61
06-05,11:20,78.7138191623943,91.58,58.61
06-05,11:30,78.7138191623943,91.58,58.61
06-05,11:40,78.7138191623943,91.58,58.61
06-05,11:50,78.7138191623943,91.58,58.61
06-05,12:00,78.7138191623943,91.58,58.61
06-05,12:10,78.7138191623943,91.58,58.61
06-05,12:20,78.7138191623943,91.58,58.61
06-05,12:30,78.7138191623943,91.58,58.61
06-05,12:40,78.7138191623943,91.58,58.61
06-05,12:50,78.7138191623943,91.58,58.61
06-05,13:00,78.7138191623943,91.58,58.61
06-05,13:10,78.7138191623943,91.58,58.61
06-05,13:20,78.7138191623943,91.58,58.61
06-05,13:30,78.7138191623943,91.58,58.61
06-05,13:40,78.7138191623943,91.58,58.61
06-05,13:50,78.7138191623943,91.58,58.61
06-05,14:00,78.7138191623943,91.58,58.61
06-05,14:10,78.7138191623943,91.58,58.61
06-05,14:20,78.7138191623943,91.58,58.61
06-05,14:30,78.7138191623943,91.58,58.61
06-05,14:40,78.7138191623943,91.58,58.61
06-05,14:50,78.7138191623943,91.58,58.61
06-05,15:00,78.7138191623943,91.58,58.61
06-05,15:10,78.7138191623943,91.58,58.61
06-05,15:20,78.7138191623943,91.58,58.61
06-05,15:30,78.7138191623943,91.58,58.61
06-05,15:40,78.7138191623943,91.58,58.61
06-05,15:50,78.7138191623943,91.58,58.61
06-05,16:00,78.7138191623943,91.58,58.61
06-05,16:10,78.7138191623943,91.58,58.61
06-05,16:20,78.7138191623943,91.58,58.61
06-05,16:30,78.7138191623943,91.58,58.61
06-05,16:40,78.7138191623943,91.58,58.61
06-05,16:50,78.7138191623943,91.58,58.61
06-05,17:00,78.7138191623943,91.58,58.61
06-05,17:10,78.7138191623943,91.58,58.61
06-05,17:20,78.7138191623943,91.58,58.61
06-05,17:30,78.7138191623943,91.58,58.61
06-05,17:40,78.7138191623943,91.58,58.61
06-05,17:50,78.7138191623943,91.58,58.61
06-05,18:00,78.7138191623943,91.58,58.61
06-05,18:10,78.7138191623943,91.58,58.61
06-05,18:20,78.7138191623943,91.58,58.61
06-05,18:30,78.7138191623943,91.58,58.61
06-05,18:40,78.7138191623943,91.58,58.61
06-05,18:50,78.7138191623943,91.58,58.61
06-05,19:00,78.7138191623943,91.58,58.61
06-05,19:10,78.7138191623943,91.58,58.61
06-05,19:20,78.7138191623943,91.58,58.61
06-05,19:30,78.7138191623943,91.58,58.61
06-05,19:40,78.7138191623943,91.58,58.61
06-05,19:50,78.7138191623943,91.58,58.61
06-05,20:00,78.7138191623943,91.58,58.61
06-05,20:10,78.7138191623943,91.58,58.61
06-05,20:20,78.7138191623943,91.58,58.61
06-05,20:30,78.7138191623943,91.58,58.61
06-05,20:40,78.7138191623943,91.58,58.61
06-05,20:50,78.7138191623943,91.58,58.61
06-05,21:00,78.7138191623943,91.58,58.61
06-05,21:10,78.7138191623943,91.58,58.61
06-05,21:20,78.7138191623943,91.58,58.61
06-05,21:30,78.7138191623943,91.58,58.61
06-05,21:40,78.7138191623943,91.58,58.61
06-05,21:50,78.7138191623943,91.58,58.61
06-05,22:00,78.7138191623943,91.58,58.61
06-05,22:10,78.7138191623943,91.58,58.61
06-05,22:20,78.7138191623943,91.58,58.61
06-05,22:30,78.7138191623943,91.58,58.61
06-05,22:40,78.7138191623943,91.58,58.61
06-05,22:50,78.7138191623943,91.58,58.61
06-05,23:00,78.7138191623943,91.58,58.61
06-05,23:10,78.7138191623943,91.58,58.61
06-05,23:20,78.7138191623943,91.58,58.61
06-05,23:30,78.7138191623943,91.58,58.61
06-05,23:40,78.7138191623943,91.58,58.61
06-05,23:50,78.7138191623943,91.58,58.61
06-06,00:00,78.7138191623943,91.58,58.61
06-06,00:10,78.7138191623943,91.58,58.61
06-06,00:20,78.7138191623943,91.58,58.61
06-06,00:30,78.7138191623943,91.58,58.61
06-06,00:40,78.7138191623943,91.58,58.61
06-06,00:50,78.7138191623943,91.58,58.61
06-06,01:00,78.7138191623943,91.58,58.61
06-06,01:10,78.7138191623943,91.58,58.61
06-06,01:20,78.7138191623943,91.58,58.61
06-06,01:30,78.7138191623943,91.58,58.61
06-06,01:40,78.7138191623943,91.58,58.61
06-06,01:50,78.7138191623943,91.58,58.61
06-06,02:00,78.7138191623943,91.58,58.61
06-06,02:10,78.7138191623943,91.58,58.61
06-06,02:20,78.7138191623943,91.58,58.61
06-06,02:30,78.7138191623943,91.58,58.61
06-06,02:40,78.7138191623943,91.58,58.61
06-06,02:50,78.7138191623943,91.58,58.61
06-06,03:00,78.7138191623943,91.58,58.61
06-06,03:10,78.7138191623943,91.58,58.61
06-06,03:20,78.7138191623943,91.58,58.61
06-06,03:30,78.7138191623943,91.58,58.61
06-06,03:40,78.7138191623943,91.58,58.61
06-06,03:50,78.7138191623943,91.58,58.61
06-06,04:00,78.7138191623943,91.58,58.61
06-06,04:10,78.7138191623943,91.58,58.61
06-06,04:20,78.7138191623943,91.58,58.61
06-06,04:30,78.7138191623943,91.58,58.61
06-06,04:40,78.7138191623943,91.58,58.61
06-06,04:50,78.7138191623943,91.58,58.61
06-06,05:00,78.7138191623943,91.58,58.61
06-06,05:10,78.7138191623943,91.58,58.61
06-06,05:20,78.7138191623943,91.58,58.61
06-06,05:30,78.7138191623943,91.58,58.61
06-06,05:40,78.7138191623943,91.58,58.61
06-06,05:50,78.7138191623943,91.58,58.61
06-06,06:00,78.7138191623943,91.58,58.61
06-06,06:10,78.7138191623943,91.58,58.61
06-06,06:20,78.7138191623943,91.58,58.61
06-06,06:30,78.7138191623943,91.58,58.61
06-06,06:40,78.7138191623943,91.58,58.61
06-06,06:50,78.7138191623943,91.58,58.61
06-06,07:00,78.7138191623943,91.58,58.61
06-06,07:10,78.7138191623943,91.58,58.61
06-06,07:20,78.7138191623943,91.58,58.61
06-06,07:30,78.7138191623943,91.58,58.61
06-06,07:40,78.7138191623943,91.58,58.61
06-06,07:50,78.7138191623943,91.58,58.61
06-06,08:00,78.7138191623943,91.58,58.61
